132,1.720587
133,1.686319
134,1.460047
135,1.688180
136,1.713054
137,1.485972
139,1.776526
140,1.738197
141,1.679400
142,1.546104
143,1.570930
144,1.779005
145,1.533059
146,0.671720
149,0.308565
150,1.073113
151,1.621702
152,1.584633
154,1.038820
155,1.356265
188,0.443667
189,0.619483
192,0.707984
193,0.713296
194,0.665293
196,0.682673
197,0.765829
198,0.671554
199,0.673139
200,0.619956
201,0.647684
202,0.635762
203,0.594180
204,0.445578
205,0.489152
210,0.309988
211,0.334860
223,0.415233
239,0.218551
245,0.306531
246,0.152697
247,0.724913
249,1.948497
250,1.000000
251,0.111178
252,0.071817
253,0.704834
254,0.687135
255,0.644450
256,0.636628
257,0.639452
258,0.720781
259,0.702796
260,0.698350
261,0.642972
262,0.752618
264,0.641044
265,0.674904
266,0.687909
268,0.674171
269,0.667403
270,0.783816
275,0.653092
290,1.103713
291,0.465187
292,0.580264
297,0.609965
299,0.716690
331,0.652069
334,0.637651
335,0.583925
337,0.597126
338,0.604194
344,1.440848
345,1.258261
346,1.363313
347,1.371540
348,1.332041
349,1.419161
350,1.397396
351,1.349578
352,1.448483
353,3.288040
354,1.421690
355,1.526391
357,1.076124
362,1.402759
363,1.026901
370,1.459027
401,1.558371
405,1.296691
407,1.614352
408,1.644325
409,1.283621
410,1.514717
411,1.621152
412,1.691580
413,1.633290
414,1.661658
415,1.476371
417,1.397357
418,1.417756
419,1.476396
420,1.941102
421,0.089769
422,0.682352
423,1.999106
424,1.651043
425,1.874550
426,1.690382
427,0.258987
